"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"tipe";"posisi";"laporan";"debet";"credit";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2018-10-06 09:01:08";"2018.10";"1711270001/PA/";"6000000000008";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60256 C";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-24 18:56:52";"2018.11";"1711270001/PA/";"6000000000009";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60256 C";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-14 16:37:47";"2018.05";"1711270001/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60256 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:19";"2018.08";"1711270001/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:43";"2018.08";"1711270001/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:41:00";"2018.08";"1711270001/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-06 09:01:08";"2018.10";"1711270001/PB/";"1000000000008";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60256 C";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-24 18:56:52";"2018.11";"1711270001/PB/";"1000000000009";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60256 C";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-14 16:37:47";"2018.05";"1711270001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60256 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:19";"2018.08";"1711270001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:43";"2018.08";"1711270001/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:41:00";"2018.08";"1711270001/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-06 09:01:08";"2018.10";"1711270001/PB/";"6000000000008";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60256 C";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-24 18:56:52";"2018.11";"1711270001/PB/";"6000000000009";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60256 C";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:16:07";"2018.01";"1711270002/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60317 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:40";"2018.02";"1711270002/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:53";"2018.02";"1711270002/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:44:04";"2018.02";"1711270002/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:16:07";"2018.01";"1711270002/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60317 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:40";"2018.02";"1711270002/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:53";"2018.02";"1711270002/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:44:04";"2018.02";"1711270002/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:16:07";"2018.01";"1711270002/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60317 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:40";"2018.02";"1711270002/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:53";"2018.02";"1711270002/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:44:04";"2018.02";"1711270002/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:16:07";"2018.01";"1711270002/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60317 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:40";"2018.02";"1711270002/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:43:53";"2018.02";"1711270002/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-13 10:44:04";"2018.02";"1711270002/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60317 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-01 08:50:21";"2018.02";"1712020001/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60265 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-01 09:04:08";"2018.03";"1712020001/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-31 14:30:13";"2018.03";"1712020001/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-28 14:17:22";"2018.04";"1712020001/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 18:29:16";"2018.05";"1712020001/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60265 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-29 20:29:39";"2018.06";"1712020001/PA/";"1000000000008";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-31 16:28:42";"2018.07";"1712020001/PA/";"1000000000009";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:40:55";"2018.08";"1712020001/PA/";"1000000000010";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:41:05";"2018.08";"1712020001/PA/";"1000000000011";;;"1.2003";"1.1001";;;;"624000";"0";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-01 08:50:21";"2018.02";"1712020001/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60265 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-01 09:04:08";"2018.03";"1712020001/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-31 14:30:13";"2018.03";"1712020001/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-28 14:17:22";"2018.04";"1712020001/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 18:29:16";"2018.05";"1712020001/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60265 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-29 20:29:39";"2018.06";"1712020001/PA/";"6000000000008";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-31 16:28:42";"2018.07";"1712020001/PA/";"6000000000009";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:40:55";"2018.08";"1712020001/PA/";"6000000000010";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:41:05";"2018.08";"1712020001/PA/";"6000000000011";;;"1.1001";"1.2003";;;;"0";"624000";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-01 08:50:21";"2018.02";"1712020001/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60265 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-01 09:04:08";"2018.03";"1712020001/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-31 14:30:13";"2018.03";"1712020001/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-28 14:17:22";"2018.04";"1712020001/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 18:29:16";"2018.05";"1712020001/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60265 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-29 20:29:39";"2018.06";"1712020001/PB/";"1000000000008";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-31 16:28:42";"2018.07";"1712020001/PB/";"1000000000009";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:40:55";"2018.08";"1712020001/PB/";"1000000000010";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:41:05";"2018.08";"1712020001/PB/";"1000000000011";;;"3.1000";"1.1001";;;;"141000";"0";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-01 08:50:21";"2018.02";"1712020001/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60265 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-01 09:04:08";"2018.03";"1712020001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-31 14:30:13";"2018.03";"1712020001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-28 14:17:22";"2018.04";"1712020001/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 18:29:16";"2018.05";"1712020001/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60265 D";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-29 20:29:39";"2018.06";"1712020001/PB/";"6000000000008";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60265 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-31 16:28:42";"2018.07";"1712020001/PB/";"6000000000009";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:40:55";"2018.08";"1712020001/PB/";"6000000000010";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-02 18:41:05";"2018.08";"1712020001/PB/";"6000000000011";;;"1.1001";"3.1000";;;;"0";"141000";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60265 D";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-01 13:08:32";"2018.04";"1712040001/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:17";"2018.04";"1712040001/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-01 13:08:32";"2018.04";"1712040001/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:17";"2018.04";"1712040001/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-01 13:08:32";"2018.04";"1712040001/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:17";"2018.04";"1712040001/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"71000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-01 13:08:32";"2018.04";"1712040001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:17";"2018.04";"1712040001/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"71000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PD/";"1000000000003";;;"5.3000";"1.1001";;;;"1000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PD/";"1000000000004";;;"5.3000";"1.1001";;;;"1000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PD/";"1000000000007";;;"5.3000";"1.1001";;;;"2000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PD/";"6000000000003";;;"1.1001";"5.3000";;;;"0";"1000";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PD/";"6000000000004";;;"1.1001";"5.3000";;;;"0";"1000";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:56";"2018.04";"1712040001/PD/";"6000000000007";;;"1.1001";"5.3000";;;;"0";"2000";"KSP123";"Pendapatan Denda Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:21:24";"2018.01";"1712040001/PK/";"1000000000003";;;"2.3000";"1.1001";;;;"0";"296000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-15 10:41:36";"2018.03";"1712040001/PK/";"1000000000004";;;"2.3000";"1.1001";;;;"0";"296000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-01 13:08:32";"2018.04";"1712040001/PK/";"1000000000005";;;"2.3000";"1.1001";;;;"0";"295000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-19 14:04:17";"2018.04";"1712040001/PK/";"1000000000006";;;"2.3000";"1.1001";;;;"0";"296000";"KSP123";"Titipan Keluar Kontrak No. 60408";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
