"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"debet";"credit";"pembayaran_";"bunga_";"denda_";"titipan_";"administrasi_";"modal_";"pinjaman_";"biaya_";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2017-05-26 19:17:24";"2017.05";"1705060001/PA/";"2";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60379";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-22 14:27:46";"2017.06";"1705060001/PA/";"3";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60379";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-27 10:00:24";"2017.07";"1705060001/PA/";"4";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60379";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-26 19:19:20";"2017.08";"1705060001/PA/";"5";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60379";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 10:37:01";"2017.09";"1705060001/PA/";"6";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60379";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 10:05:23";"2017.10";"1705060001/PA/";"7";;;"1.1001";"1.2003";"865000";"0";"865000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60379";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-26 19:17:24";"2017.05";"1705060001/PB/";"2";;;"1.1001";"3.1000";"121000";"0";"0";"121000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60379";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-22 14:27:46";"2017.06";"1705060001/PB/";"3";;;"1.1001";"3.1000";"121000";"0";"0";"121000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60379";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-27 10:00:24";"2017.07";"1705060001/PB/";"4";;;"1.1001";"3.1000";"121000";"0";"0";"121000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60379";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-26 19:19:20";"2017.08";"1705060001/PB/";"5";;;"1.1001";"3.1000";"121000";"0";"0";"121000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60379";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-26 10:37:01";"2017.09";"1705060001/PB/";"6";;;"1.1001";"3.1000";"121000";"0";"0";"121000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60379";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 10:05:23";"2017.10";"1705060001/PB/";"7";;;"1.1001";"3.1000";"123000";"0";"0";"123000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60379";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 13:22:14";"2017.05";"1705060001/PI/";"2";;;"1.1001";"1.2003";"0";"5200000";"0";"0";"0";"0";"0";"0";"5200000";"0";"KSP123";"Pinjaman Kontrak No. 60379";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 13:22:14";"2017.05";"1705060001/PI/";"3";;;"1.1001";"5.1000";"250000";"0";"0";"0";"0";"0";"250000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60379";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 13:22:14";"2017.05";"1705060001/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60379";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-31 18:06:21";"2017.05";"1705060002/PA/";"2";;;"1.1001";"1.2003";"1214000";"0";"1214000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60381";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:08:31";"2017.07";"1705060002/PA/";"3";;;"1.1001";"1.2003";"1214000";"0";"1214000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:09:35";"2017.07";"1705060002/PA/";"4";;;"1.1001";"1.2003";"1214000";"0";"1214000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:10:06";"2017.07";"1705060002/PA/";"5";;;"1.1001";"1.2003";"1214000";"0";"1214000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:10:34";"2017.07";"1705060002/PA/";"6";;;"1.1001";"1.2003";"1214000";"0";"1214000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:10:48";"2017.07";"1705060002/PA/";"7";;;"1.1001";"1.2003";"1210000";"0";"1210000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-31 18:06:21";"2017.05";"1705060002/PB/";"2";;;"1.1001";"3.1000";"164000";"0";"0";"164000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60381";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:08:31";"2017.07";"1705060002/PB/";"3";;;"1.1001";"3.1000";"164000";"0";"0";"164000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:09:35";"2017.07";"1705060002/PB/";"4";;;"1.1001";"3.1000";"164000";"0";"0";"164000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:10:06";"2017.07";"1705060002/PB/";"5";;;"1.1001";"3.1000";"164000";"0";"0";"164000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:10:34";"2017.07";"1705060002/PB/";"6";;;"1.1001";"3.1000";"164000";"0";"0";"164000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 09:10:48";"2017.07";"1705060002/PB/";"7";;;"1.1001";"3.1000";"168000";"0";"0";"168000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60381";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 13:40:52";"2017.05";"1705060002/PI/";"2";;;"1.1001";"1.2003";"0";"7280000";"0";"0";"0";"0";"0";"0";"7280000";"0";"KSP123";"Pinjaman Kontrak No. 60381";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 13:40:52";"2017.05";"1705060002/PI/";"3";;;"1.1001";"5.1000";"350000";"0";"0";"0";"0";"0";"350000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60381";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 13:40:52";"2017.05";"1705060002/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60381";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-24 19:02:53";"2017.05";"1705080001/PA/";"2";;;"1.1001";"1.2003";"694000";"0";"694000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60382";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-22 14:28:17";"2017.06";"1705080001/PA/";"3";;;"1.1001";"1.2003";"694000";"0";"694000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60382";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-25 19:12:49";"2017.07";"1705080001/PA/";"4";;;"1.1001";"1.2003";"694000";"0";"694000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60382";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-25 19:06:03";"2017.08";"1705080001/PA/";"5";;;"1.1001";"1.2003";"694000";"0";"694000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60382";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-23 10:20:07";"2017.09";"1705080001/PA/";"6";;;"1.1001";"1.2003";"694000";"0";"694000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60382";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-28 13:03:35";"2017.09";"1705080001/PA/";"7";;;"1.1001";"1.2003";"690000";"0";"690000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60382";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-24 19:02:53";"2017.05";"1705080001/PB/";"2";;;"1.1001";"3.1000";"93000";"0";"0";"93000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60382";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-22 14:28:17";"2017.06";"1705080001/PB/";"3";;;"1.1001";"3.1000";"93000";"0";"0";"93000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60382";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-25 19:12:49";"2017.07";"1705080001/PB/";"4";;;"1.1001";"3.1000";"93000";"0";"0";"93000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60382";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-25 19:06:03";"2017.08";"1705080001/PB/";"5";;;"1.1001";"3.1000";"93000";"0";"0";"93000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60382";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-23 10:20:07";"2017.09";"1705080001/PB/";"6";;;"1.1001";"3.1000";"93000";"0";"0";"93000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60382";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-28 13:03:35";"2017.09";"1705080001/PB/";"7";;;"1.1001";"3.1000";"97000";"0";"0";"97000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60382";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:19:42";"2017.05";"1705080001/PI/";"2";;;"1.1001";"1.2003";"0";"4160000";"0";"0";"0";"0";"0";"0";"4160000";"0";"KSP123";"Pinjaman Kontrak No. 60382";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:19:42";"2017.05";"1705080001/PI/";"3";;;"1.1001";"5.1000";"200000";"0";"0";"0";"0";"0";"200000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60382";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:19:42";"2017.05";"1705080001/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60382";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-02 10:16:49";"2017.06";"1705080002/PA/";"2";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60380";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-23 16:42:40";"2017.06";"1705080002/PA/";"3";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60380";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-02 14:56:36";"2017.08";"1705080002/PA/";"4";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60380";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 13:39:54";"2017.09";"1705080002/PA/";"5";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60380";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-29 13:40:13";"2017.09";"1705080002/PA/";"6";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60380";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-29 13:40:29";"2017.09";"1705080002/PA/";"7";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60380";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-02 10:16:49";"2017.06";"1705080002/PB/";"2";;;"1.1001";"3.1000";"73000";"0";"0";"73000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60380";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-23 16:42:40";"2017.06";"1705080002/PB/";"3";;;"1.1001";"3.1000";"73000";"0";"0";"73000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60380";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-02 14:56:36";"2017.08";"1705080002/PB/";"4";;;"1.1001";"3.1000";"73000";"0";"0";"73000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60380";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-02 13:39:54";"2017.09";"1705080002/PB/";"5";;;"1.1001";"3.1000";"73000";"0";"0";"73000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60380";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-29 13:40:13";"2017.09";"1705080002/PB/";"6";;;"1.1001";"3.1000";"73000";"0";"0";"73000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60380";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-29 13:40:29";"2017.09";"1705080002/PB/";"7";;;"1.1001";"3.1000";"73000";"0";"0";"73000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60380";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:27:14";"2017.05";"1705080002/PI/";"2";;;"1.1001";"1.2003";"0";"3120000";"0";"0";"0";"0";"0";"0";"3120000";"0";"KSP123";"Pinjaman Kontrak No. 60380";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:27:14";"2017.05";"1705080002/PI/";"3";;;"1.1001";"5.1000";"150000";"0";"0";"0";"0";"0";"150000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60380";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:27:14";"2017.05";"1705080002/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60380";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-05 11:28:30";"2017.06";"1705080003/PA/";"2";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-05 13:35:51";"2017.07";"1705080003/PA/";"3";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-05 15:02:52";"2017.08";"1705080003/PA/";"4";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-05 09:10:45";"2017.09";"1705080003/PA/";"5";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-25 10:22:04";"2017.09";"1705080003/PA/";"6";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-25 10:22:21";"2017.09";"1705080003/PA/";"7";;;"1.1001";"1.2003";"865000";"0";"865000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-05 11:28:30";"2017.06";"1705080003/PB/";"2";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-05 13:35:51";"2017.07";"1705080003/PB/";"3";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-05 15:02:52";"2017.08";"1705080003/PB/";"4";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-05 09:10:45";"2017.09";"1705080003/PB/";"5";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-25 10:22:04";"2017.09";"1705080003/PB/";"6";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-25 10:22:21";"2017.09";"1705080003/PB/";"7";;;"1.1001";"3.1000";"119000";"0";"0";"119000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:29:06";"2017.05";"1705080003/PI/";"2";;;"1.1001";"1.2003";"0";"5200000";"0";"0";"0";"0";"0";"0";"5200000";"0";"KSP123";"Pinjaman Kontrak No. 60383";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:29:06";"2017.05";"1705080003/PI/";"3";;;"1.1001";"5.1000";"250000";"0";"0";"0";"0";"0";"250000";"0";"0";"0";"KSP123";"Pendapatan Administrasi Kontrak No. 60383";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:29:06";"2017.05";"1705080003/PI/";"6";;;"1.1001";"5.1000";"18000";"0";"0";"0";"0";"0";"18000";"0";"0";"0";"KSP123";"Pendapatan Materai Kontrak No. 60383";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-05 11:28:30";"2017.06";"1705080003/PK/";"2";;;"1.1001";"2.3000";"0";"492000";"0";"0";"0";"0";"0";"0";"0";"492000";"KSP123";"Titipan Keluar Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-05 13:35:51";"2017.07";"1705080003/PK/";"3";;;"1.1001";"2.3000";"0";"492000";"0";"0";"0";"0";"0";"0";"0";"492000";"KSP123";"Titipan Keluar Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-05 15:02:52";"2017.08";"1705080003/PK/";"4";;;"1.1001";"2.3000";"0";"492000";"0";"0";"0";"0";"0";"0";"0";"492000";"KSP123";"Titipan Keluar Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-05 09:10:45";"2017.09";"1705080003/PK/";"5";;;"1.1001";"2.3000";"0";"492000";"0";"0";"0";"0";"0";"0";"0";"492000";"KSP123";"Titipan Keluar Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-25 10:22:04";"2017.09";"1705080003/PK/";"6";;;"1.1001";"2.3000";"0";"492000";"0";"0";"0";"0";"0";"0";"0";"492000";"KSP123";"Titipan Keluar Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-19 14:20:27";"2017.05";"1705080003/PM/";"2";;;"1.1001";"2.3000";"492000";"0";"0";"0";"0";"492000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60383";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-20 11:29:33";"2017.06";"1705080003/PM/";"3";;;"1.1001";"2.3000";"492000";"0";"0";"0";"0";"492000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-28 10:18:10";"2017.07";"1705080003/PM/";"4";;;"1.1001";"2.3000";"492000";"0";"0";"0";"0";"492000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-21 15:28:17";"2017.08";"1705080003/PM/";"5";;;"1.1001";"2.3000";"492000";"0";"0";"0";"0";"492000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60383";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-20 10:16:46";"2017.09";"1705080003/PM/";"6";;;"1.1001";"2.3000";"492000";"0";"0";"0";"0";"492000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60383";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-30 19:25:51";"2017.05";"1705090001/PA/";"2";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60377";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
